Estado,Municipio,Zona/Colonia,Calle/Vía de Acceso,Pilar 1 (Suelo/Extorsión),Pilar 2 (Vial/Carretera),Pilar 3 (Social/Certeza),Semáforo (Status),Dictamen & Justificación Estratégica,Latitud,Longitud,Fuentes / Evidencias Encontradas
Morelos,Totolapan,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado en Totolapan. Destino turístico de descanso, Pueblo Mágico o fraccionamiento residencial con tradición pacífica y vigilancia.",18.9964,-98.9315,[Histórico SESNSP] Sectur / SESNSP - Corredor turístico y de descanso
Morelos,Xochitepec,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (5/10),Medio (6/10),🟡 AMARILLO,Condicionado en Xochitepec. Entorno suburbano o cañero con comercio activo; se requiere monitoreo preventivo en colonias populares.,18.7653,-99.2339,[Histórico SESNSP] SESNSP - Región de Cuautla y valles centrales
Morelos,Xoxocotla,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (5/10),Medio (6/10),🟡 AMARILLO,Condicionado en Xoxocotla. Entorno suburbano o cañero con comercio activo; se requiere monitoreo preventivo en colonias populares.,18.6779,-99.2526,[Histórico SESNSP] SESNSP - Región de Cuautla y valles centrales
Morelos,Yautepec,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (5/10),Medio (6/10),🟡 AMARILLO,Condicionado en Yautepec. Entorno suburbano o cañero con comercio activo; se requiere monitoreo preventivo en colonias populares.,18.8653,-99.0619,[Histórico SESNSP] SESNSP - Región de Cuautla y valles centrales
Morelos,Yecapixtla,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado en Yecapixtla. Destino turístico de descanso, Pueblo Mágico o fraccionamiento residencial con tradición pacífica y vigilancia.",18.8595,-98.8744,[Histórico SESNSP] Sectur / SESNSP - Corredor turístico y de descanso
Morelos,Zacatepec,Todo el Municipio,Accesos Principales,Medio (6/10),Medio (5/10),Medio (6/10),🟡 AMARILLO,Condicionado en Zacatepec. Entorno suburbano o cañero con comercio activo; se requiere monitoreo preventivo en colonias populares.,18.6506,-99.2031,[Histórico SESNSP] SESNSP - Región de Cuautla y valles centrales
Morelos,Zacualpan de Amilpas,Todo el Municipio,Accesos Principales,Bajo (8/10),Bajo (8/10),Bajo (8/10),🟢 VERDE,"Aprobado en Zacualpan de Amilpas. Destino turístico de descanso, Pueblo Mágico o fraccionamiento residencial con tradición pacífica y vigilancia.",18.7882,-98.7681,[Histórico SESNSP] Sectur / SESNSP - Corredor turístico y de descanso
Tlaxcala,Acuamanala de Miguel Hidalgo,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Acuamanala de Miguel Hidalgo. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2162,-98.1612,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Amaxac de Guerrero,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Amaxac de Guerrero. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.3781,-98.2190,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Apetatitlán de Antonio Carvajal,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Apetatitlán de Antonio Carvajal. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.3505,-98.1912,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Apizaco,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Apizaco. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.4264,-98.0774,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Atlangatepec,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Atlangatepec. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.5468,-98.1865,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Atltzayanca,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Atltzayanca. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.4123,-97.7955,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Benito Juárez,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Benito Juárez. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.5963,-98.4181,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Calpulalpan,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Calpulalpan. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.5520,-98.6113,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Chiautempan,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Chiautempan. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.2894,-98.1173,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Contla de Juan Cuamatzi,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Contla de Juan Cuamatzi. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.3198,-98.1443,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Cuapiaxtla,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Cuapiaxtla. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.3391,-97.7788,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Cuaxomulco,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Cuaxomulco. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.3451,-98.0951,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,El Carmen Tequexquitla,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en El Carmen Tequexquitla. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.3407,-97.6609,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Emiliano Zapata,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Emiliano Zapata. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.5656,-97.9253,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Españita,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Españita. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.4408,-98.4240,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Huamantla,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Huamantla. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.3233,-97.9146,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Hueyotlipan,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Hueyotlipan. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.4796,-98.3301,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Ixtacuixtla de Mariano Matamoros,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Ixtacuixtla de Mariano Matamoros. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.3467,-98.3782,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Ixtenco,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Ixtenco. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.2596,-97.9038,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,La Magdalena Tlaltelulco,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en La Magdalena Tlaltelulco. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2800,-98.1925,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Lázaro Cárdenas,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Lázaro Cárdenas. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.5363,-97.9902,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Mazatecochco de José María Morelos,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Mazatecochco de José María Morelos. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.1921,-98.1654,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Muñoz de Domingo Arenas,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Muñoz de Domingo Arenas. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.5007,-98.2210,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Nanacamilpa de Mariano Arista,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Nanacamilpa de Mariano Arista. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.5080,-98.5432,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Natívitas,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Natívitas. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2302,-98.3379,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Panotla,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Panotla. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.3520,-98.2806,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Papalotla de Xicohténcatl,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Papalotla de Xicohténcatl. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.1716,-98.1891,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San Damián Texóloc,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en San Damián Texóloc. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2910,-98.3079,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San Francisco Tetlanohcan,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en San Francisco Tetlanohcan. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2611,-98.1594,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San Jerónimo Zacualpan,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en San Jerónimo Zacualpan. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2465,-98.2628,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San José Teacalco,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en San José Teacalco. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.3230,-98.0534,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San Juan Huactzinco,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en San Juan Huactzinco. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2380,-98.2525,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San Lorenzo Axocomanitla,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en San Lorenzo Axocomanitla. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2151,-98.2646,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San Lucas Tecopilco,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en San Lucas Tecopilco. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.4888,-98.2542,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,San Pablo del Monte,Todo el Municipio,Accesos Principales,Alto (3/10),Alto (3/10),Alto (3/10),🔴 ROJO,"No-Go. San Pablo del Monte presenta antecedentes delictivos de alto impacto, redes de trata o fricción en conurbación sur.",19.1610,-98.1294,[Histórico SESNSP] SESNSP - Atención especial delictiva
Tlaxcala,Sanctórum de Lázaro Cárdenas,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Sanctórum de Lázaro Cárdenas. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.5513,-98.4161,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Santa Ana Nopalucan,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Santa Ana Nopalucan. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2934,-98.3284,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Santa Apolonia Teacalco,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Santa Apolonia Teacalco. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2423,-98.3147,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Santa Catarina Ayometla,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Santa Catarina Ayometla. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.1931,-98.2159,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Santa Cruz Quilehtla,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Santa Cruz Quilehtla. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2122,-98.2123,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Santa Cruz Tlaxcala,Todo el Municipio,Accesos Principales,Bajo (9/10),Bajo (8/10),Bajo (9/10),🟢 VERDE,Aprobado para desarrollo e inversión en Santa Cruz Tlaxcala. Uno de los entornos más pacíficos de México con mínima tasa de delitos de alto impacto.,19.3612,-98.1400,[Histórico SESNSP] SESNSP - Estado con menor incidencia delictiva del centro
Tlaxcala,Santa Isabel Xiloxoxtla,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Santa Isabel Xiloxoxtla. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2635,-98.2071,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
Tlaxcala,Tenancingo,Todo el Municipio,Accesos Principales,Alto (3/10),Alto (3/10),Alto (3/10),🔴 ROJO,"No-Go. Tenancingo presenta antecedentes delictivos de alto impacto, redes de trata o fricción en conurbación sur.",19.1504,-98.1881,[Histórico SESNSP] SESNSP - Atención especial delictiva
Tlaxcala,Teolocholco,Todo el Municipio,Accesos Principales,Medio (7/10),Medio (7/10),Bajo (8/10),🟡 AMARILLO,Condicionado en Teolocholco. Corredor carretero del Arco Norte con flujo industrial constante; viable bajo esquemas de monitoreo.,19.2106,-98.0761,[Histórico SESNSP] SESNSP - Corredor logístico e industrial
